date,NVDA,TSM,AVGO,AMD,INTC,QCOM,TXN,ARM,ADI,MU,NXPI,MRVL,MCHP,STM,MPWR,ON,GFS,ASX,UMC,SWKS,QRVO,LSCC,MTSI,RMBS,ALGM,CRUS,SLAB,SYNA,POWI,TSEM,WOLF,FORM,DIOD,VSH,SITM,SIMO,MXL,SMTC,NVTS,SGH,IMOS,HIMX,LASR,AOSL,ICG,CEVA,SKYT,NVEC,AIP,VLN,MX,MRAM,QUIK,SQNS,PXLW,MOBX,POET,GSIT,LAES,EMKR,WKEY,SMI,LEDS,WISA,PRSO
2023-12-04,455.05999755859375,96.55496978759766,919.7407836914062,118.56999969482422,42.226226806640625,129.9499969482422,156.18748474121094,61.93000030517578,183.25999450683594,74.19065856933594,205.33160400390625,51.955020904541016,84.48999786376953,47.4504508972168,558.6609497070312,73.0999984741211,52.459999084472656,8.630000114440918,7.849999904632568,98.30270385742188,97.66999816894531,61.599998474121094,85.0999984741211,64.8499984741211,27.329999923706055,77.0199966430664,109.87000274658203,100.29000091552734,77.80999755859375,27.559999465942383,40.45000076293945,37.310001373291016,69.41000366210938,22.59324073791504,108.45999908447266,58.007938385009766,19.25,16.809999465942383,7.260000228881836,17.100000381469727,26.440000534057617,5.639999866485596,13.529999732971191,22.229999542236328,9.0,22.079999923706055,7.5,72.92101287841797,5.400000095367432,2.359999895095825,6.639999866485596,8.859999656677246,11.25,2.890000104904175,1.1200000047683716,11.34000015258789,1.0499999523162842,2.7100000381469727,1.0199999809265137,0.5099999904632568,1.7000000476837158,45.477447509765625,1.2799999713897705,0.1899999976158142,8.0
2023-12-05,465.6600036621094,96.2364730834961,908.9404907226562,118.37999725341797,41.797481536865234,130.75,156.01882934570312,63.59000015258789,180.6300048828125,73.59146118164062,204.88368225097656,50.64640808105469,83.55000305175781,47.42049026489258,552.5206909179688,72.27999877929688,51.619998931884766,8.59000015258789,7.730000019073486,98.40206146240234,97.11000061035156,60.709999084472656,84.86000061035156,64.55999755859375,26.600000381469727,78.0999984741211,110.6500015258789,97.38999938964844,76.44000244140625,27.440000534057617,38.5099983215332,36.66999816894531,67.97000122070312,22.214860916137695,102.06999969482422,57.809383392333984,18.8700008392334,16.68000030517578,7.130000114440918,16.989999771118164,26.459999084472656,5.539999961853027,13.020000457763672,21.68000030517578,8.850000381469727,21.549999237060547,7.489999771118164,73.19754028320312,5.400000095367432,2.430000066757202,6.769999980926514,8.640000343322754,10.710000038146973,2.7899999618530273,1.059999942779541,11.300000190734863,0.9300000071525574,2.5199999809265137,0.972000002861023,0.47999998927116394,1.6699999570846558,45.651771545410156,1.3300000429153442,0.15000000596046448,8.0
2023-12-06,455.0299987792969,97.39102172851562,899.50390625,116.81999969482422,41.149383544921875,129.9600067138672,154.82821655273438,61.060001373291016,180.57000732421875,73.0322036743164,204.9732666015625,50.37668991088867,83.62000274658203,47.41050338745117,553.3693237304688,73.44000244140625,51.08000183105469,8.59000015258789,7.71999979019165,99.65394592285156,97.51000213623047,59.72999954223633,84.16999816894531,64.0999984741211,26.31999969482422,77.7300033569336,111.33000183105469,99.37000274658203,77.87999725341797,27.989999771118164,38.25,36.470001220703125,68.13999938964844,22.274606704711914,102.0,57.392417907714844,19.010000228881836,16.700000762939453,7.289999961853027,17.0,26.229999542236328,5.510000228881836,12.760000228881836,21.950000762939453,8.699999809265137,21.790000915527344,7.739999771118164,72.87164306640625,5.309999942779541,2.3399999141693115,6.789999961853027,8.520000457763672,11.260000228881836,2.819999933242798,1.059999942779541,11.3100004196167,0.9900000095367432,2.430000066757202,0.9330000281333923,0.46000000834465027,1.600000023841858,45.7314567565918,1.3300000429153442,0.14000000059604645,7.199999809265137
2023-12-07,465.9599914550781,98.82427215576172,918.0386962890625,128.3699951171875,42.02681350708008,132.94000244140625,156.44544982910156,62.439998626708984,184.3800048828125,73.551513671875,210.7266845703125,52.134830474853516,85.80999755859375,47.700138092041016,567.60693359375,75.83999633789062,52.7599983215332,8.670000076293945,7.800000190734863,101.6211929321289,100.31999969482422,61.27000045776367,84.80999755859375,64.66999816894531,26.889999389648438,78.55999755859375,117.66999816894531,99.54000091552734,78.44000244140625,28.5,39.88999938964844,36.630001068115234,71.12000274658203,22.762516021728516,104.5,57.40234375,19.350000381469727,19.420000076293945,7.579999923706055,17.530000686645508,26.360000610351562,5.539999961853027,13.199999809265137,22.610000610351562,8.869999885559082,21.520000457763672,8.029999732971191,72.7235107421875,5.650000095367432,2.3499999046325684,6.809999942779541,8.8100004196167,11.300000190734863,2.7899999618530273,1.090000033378601,11.5,1.059999942779541,3.0999999046325684,1.0800000429153442,0.46000000834465027,1.6200000047683716,45.7613410949707,1.2599999904632568,0.14000000059604645,7.199999809265137
2023-12-08,475.05999755859375,99.8792953491211,939.977783203125,128.9199981689453,42.5752067565918,132.97000122070312,155.800537109375,67.2300033569336,184.8800048828125,74.8597640991211,214.55899047851562,52.824100494384766,86.08000183105469,47.810001373291016,574.8255615234375,76.13999938964844,52.5,8.770000457763672,7.800000190734863,103.11152648925781,103.97000122070312,61.709999084472656,86.37999725341797,65.5199966430664,26.84000015258789,78.52999877929688,121.88999938964844,106.75,78.37000274658203,28.399999618530273,39.68000030517578,37.40999984741211,72.05000305175781,23.031362533569336,114.80999755859375,58.43483352661133,19.389999389648438,20.040000915527344,7.539999961853027,17.510000228881836,26.5,5.53000020980835,13.539999961853027,22.719999313354492,8.694999694824219,21.6299991607666,8.069999694824219,72.86176300048828,5.610000133514404,2.3499999046325684,6.800000190734863,8.729999542236328,11.819999694824219,2.819999933242798,1.149999976158142,11.649999618530273,1.0499999523162842,2.950000047683716,1.0099999904632568,0.47999998927116394,1.6299999952316284,45.53223419189453,1.5,0.12999999523162842,8.0
2023-12-11,466.2699890136719,100.47647857666016,1024.529052734375,134.41000366210938,44.409828186035156,136.10000610351562,158.717529296875,64.88999938964844,190.1300048828125,77.68597412109375,219.53599548339844,54.42240905761719,88.91000366210938,48.2599983215332,591.4694213867188,79.4000015258789,55.349998474121094,8.9399995803833,7.900000095367432,106.0027847290039,106.04000091552734,63.86000061035156,87.69999694824219,68.26000213623047,27.360000610351562,81.38999938964844,122.81999969482422,107.54000091552734,81.31999969482422,29.09000015258789,39.540000915527344,38.75,74.05000305175781,23.350000381469727,112.19999694824219,58.63338851928711,19.84000015258789,20.6200008392334,7.550000190734863,17.59000015258789,26.610000610351562,5.449999809265137,13.649999618530273,23.020000457763672,8.930000305175781,22.739999771118164,8.069999694824219,73.36541748046875,5.739999771118164,2.359999895095825,6.78000020980835,8.899999618530273,11.329999923706055,2.819999933242798,1.1799999475479126,11.119999885559082,0.8999999761581421,2.9800000190734863,1.059999942779541,0.47999998927116394,1.6299999952316284,45.6866340637207,1.7400000095367432,0.11999999731779099,7.199999809265137
2023-12-12,476.57000732421875,101.1234359741211,1067.3720703125,137.61000061035156,43.91128921508789,136.67999267578125,156.68357849121094,64.70999908447266,190.97000122070312,78.05548858642578,219.1300048828125,54.202640533447266,89.2300033569336,48.22999954223633,594.884033203125,78.38999938964844,56.310001373291016,8.890000343322754,7.940000057220459,105.98291015625,106.2699966430664,64.76000213623047,88.12999725341797,67.37999725341797,27.40999984741211,80.16000366210938,120.45999908447266,106.95999908447266,80.94000244140625,29.670000076293945,37.59000015258789,38.939998626708984,72.41999816894531,23.229999542236328,112.70999908447266,58.11714553833008,19.68000030517578,20.479999542236328,7.53000020980835,17.889999389648438,26.799999237060547,5.440000057220459,13.710000038146973,23.459999084472656,9.140000343322754,22.15999984741211,8.100000381469727,73.47405242919922,5.880000114440918,2.359999895095825,6.929999828338623,8.84000015258789,12.069999694824219,2.819999933242798,1.1799999475479126,11.119999885559082,0.7900000214576721,2.75,0.9900000095367432,0.5199999809265137,1.6699999570846558,45.7065544128418,1.7400000095367432,0.11999999731779099,8.399999618530273
2023-12-13,480.8800048828125,101.64099884033203,1084.7022705078125,138.19000244140625,44.43973922729492,138.8000030517578,160.54312133789062,65.61000061035156,192.27000427246094,79.68330383300781,221.3300018310547,57.1495246887207,89.86000061035156,48.77000045776367,607.7637329101562,81.05999755859375,57.75,9.0,8.0600004196167,108.26809692382812,108.31999969482422,65.41000366210938,89.94000244140625,68.69999694824219,29.280000686645508,81.29000091552734,121.83999633789062,108.19999694824219,81.43000030517578,30.010000228881836,40.33000183105469,39.18000030517578,75.04000091552734,23.520000457763672,117.20999908447266,59.37797164916992,20.510000228881836,21.489999771118164,7.849999904632568,18.200000762939453,27.420000076293945,5.690000057220459,14.15999984741211,24.399999618530273,9.489999771118164,22.510000228881836,8.149999618530273,74.3924789428711,6.110000133514404,2.309999942779541,6.920000076293945,8.399999618530273,12.800000190734863,2.799999952316284,1.159999966621399,11.119999885559082,0.8100000023841858,2.8399999141693115,1.0499999523162842,0.4099999964237213,1.659999966621399,45.98048782348633,1.5700000524520874,0.11999999731779099,8.0
2023-12-14,483.5,103.44999694824219,1101.4254150390625,138.0,45.04795837402344,141.5,167.4585418701172,70.73500061035156,200.1699981689453,82.08009338378906,232.67999267578125,59.227325439453125,92.95999908447266,50.15999984741211,636.3887329101562,86.20999908447266,59.220001220703125,9.100000381469727,8.140000343322754,112.67950439453125,112.55000305175781,69.5199966430664,92.08999633789062,69.98999786376953,30.850000381469727,85.0199966430664,131.22999572753906,114.55999755859375,86.88999938964844,30.489999771118164,44.25,40.56999969482422,78.87000274658203,24.520000457763672,126.61000061035156,59.775081634521484,22.020000457763672,22.8799991607666,8.289999961853027,18.84000015258789,27.6299991607666,5.900000095367432,14.649999618530273,25.420000076293945,10.199999809265137,23.8799991607666,8.09000015258789,77.42427062988281,5.980000019073486,2.380000114440918,6.989999771118164,8.399999618530273,12.789999961853027,2.7899999618530273,1.190000057220459,11.699999809265137,0.7900000214576721,2.9000000953674316,1.059999942779541,0.4000000059604645,1.649999976158142,46.226524353027344,1.399999976158142,0.14000000059604645,8.800000190734863
2023-12-15,488.8999938964844,102.54000091552734,1124.5689697265625,139.14999389648438,46.02509307861328,143.1300048828125,167.31964111328125,71.02999877929688,200.8800048828125,81.30113983154297,232.92999267578125,59.527008056640625,92.19999694824219,50.41999816894531,632.3151245117188,85.6500015258789,58.75,9.0600004196167,8.100000381469727,111.86477661132812,112.26000213623047,69.6500015258789,92.88999938964844,69.47000122070312,31.209999084472656,83.80999755859375,133.3000030517578,117.91000366210938,84.97000122070312,30.290000915527344,43.31999969482422,40.13999938964844,77.80999755859375,24.18000030517578,129.4199981689453,59.53681564331055,21.799999237060547,22.290000915527344,8.15999984741211,18.540000915527344,27.31999969482422,6.079999923706055,13.869999885559082,24.8700008392334,11.180000305175781,23.549999237060547,8.130000114440918,78.77721405029297,5.829999923706055,2.390000104904175,7.070000171661377,8.399999618530273,13.449999809265137,2.809999942779541,1.2100000381469727,11.680000305175781,0.800000011920929,2.7300000190734863,1.090000033378601,0.4300000071525574,1.5700000524520874,46.19464874267578,1.5700000524520874,0.12999999523162842,8.800000190734863
2023-12-18,500.7699890136719,102.93000030517578,1141.75,138.89999389648438,45.55646514892578,141.64999389648438,166.10919189453125,68.87000274658203,196.58999633789062,81.45093536376953,229.3300018310547,59.6568717956543,91.30999755859375,49.90999984741211,633.33349609375,83.76000213623047,58.52000045776367,9.079999923706055,8.079999923706055,110.55328369140625,111.91000366210938,68.7699966430664,92.98999786376953,68.62000274658203,30.690000534057617,83.45999908447266,130.36000061035156,118.93000030517578,85.5,29.950000762939453,43.33000183105469,40.540000915527344,77.6500015258789,23.979999542236328,127.58999633789062,58.80215835571289,21.920000076293945,22.09000015258789,8.130000114440918,18.3799991607666,27.600000381469727,6.119999885559082,13.510000228881836,24.75,11.75,23.280000686645508,7.960000038146973,78.45132446289062,5.75,2.380000114440918,7.230000019073486,8.550000190734863,13.630000114440918,2.8299999237060547,1.2100000381469727,11.307999610900879,0.7699999809265137,2.680000066757202,1.0499999523162842,0.4099999964237213,1.7400000095367432,46.15480422973633,1.5399999618530273,0.12999999523162842,8.800000190734863
2023-12-19,496.0400085449219,103.87000274658203,1139.5799560546875,140.14999389648438,46.52363204956055,143.22999572753906,167.1807403564453,69.43000030517578,197.8300018310547,82.06011962890625,229.3800048828125,59.5969352722168,91.38999938964844,50.43000030517578,634.2620239257812,84.73999786376953,58.630001068115234,9.170000076293945,7.980000019073486,110.89109802246094,111.48999786376953,70.95999908447266,94.0199966430664,67.22000122070312,30.81999969482422,83.7300033569336,130.3699951171875,119.81999969482422,85.2300033569336,30.510000228881836,44.88999938964844,40.2599983215332,78.91000366210938,24.18000030517578,124.58000183105469,59.467323303222656,22.389999389648438,21.700000762939453,8.1899995803833,18.520000457763672,27.260000228881836,6.170000076293945,13.359999656677246,25.15999984741211,12.180000305175781,23.260000228881836,8.199999809265137,78.36244201660156,6.0,2.390000104904175,7.289999961853027,8.630000114440918,13.199999809265137,2.8299999237060547,1.25,10.829999923706055,0.8299999833106995,2.680000066757202,1.0399999618530273,0.4099999964237213,1.659999966621399,46.19963073730469,1.5199999809265137,0.12999999523162842,9.199999809265137
2023-12-20,481.1099853515625,100.04000091552734,1110.3800048828125,135.47000122070312,45.626258850097656,140.44000244140625,163.88673400878906,68.4000015258789,192.19000244140625,78.58477783203125,222.89999389648438,57.47917556762695,88.55000305175781,49.08000183105469,610.0701293945312,81.16999816894531,58.040000915527344,8.880000114440918,7.820000171661377,108.8642349243164,108.55000305175781,67.91999816894531,91.6500015258789,64.91999816894531,30.0,81.94999694824219,126.55999755859375,114.61000061035156,81.80000305175781,30.049999237060547,41.90999984741211,39.099998474121094,78.30000305175781,23.739999771118164,120.73999786376953,57.749813079833984,22.139999389648438,21.0,7.820000171661377,17.84000015258789,26.530000686645508,5.960000038146973,13.010000228881836,25.079999923706055,12.744999885559082,23.010000228881836,7.75,77.57240295410156,5.690000057220459,2.380000114440918,7.539999961853027,8.779999732971191,13.0,2.819999933242798,1.2300000190734863,10.020000457763672,0.8100000023841858,2.700000047683716,1.0820000171661377,0.4099999964237213,1.5800000429153442,46.329124450683594,1.4600000381469727,0.12999999523162842,9.600000381469727
2023-12-21,489.8999938964844,102.55000305175781,1127.2900390625,139.91000366210938,46.942405700683594,142.44000244140625,165.50396728515625,71.19999694824219,196.27999877929688,85.3656997680664,229.25,60.186309814453125,89.87999725341797,50.2400016784668,620.7532958984375,83.6500015258789,59.810001373291016,9.079999923706055,7.920000076293945,111.4574203491211,111.20999908447266,70.43000030517578,94.05000305175781,69.3499984741211,30.6299991607666,83.81999969482422,131.69000244140625,117.7699966430664,82.87999725341797,30.639999389648438,44.880001068115234,40.68000030517578,80.16999816894531,23.979999542236328,125.69999694824219,59.64602279663086,23.1299991607666,22.25,8.100000381469727,18.360000610351562,27.09000015258789,6.059999942779541,13.489999771118164,25.649999618530273,13.463000297546387,23.59000015258789,8.880000114440918,78.94510650634766,5.650000095367432,2.390000104904175,7.670000076293945,9.199999809265137,13.539999961853027,2.819999933242798,1.2400000095367432,10.65999984741211,0.8600000143051147,2.990000009536743,1.0800000429153442,0.4099999964237213,1.6399999856948853,46.29924011230469,1.440000057220459,0.11999999731779099,10.0
2023-12-22,488.29998779296875,103.1500015258789,1121.97998046875,139.60000610351562,47.85971450805664,143.49000549316406,166.9227752685547,72.29000091552734,197.10000610351562,86.37434387207031,228.9499969482422,60.186309814453125,90.19000244140625,50.119998931884766,616.6697387695312,84.01000213623047,60.34000015258789,9.15999984741211,7.96999979019165,112.11316680908203,112.5999984741211,70.16000366210938,94.36000061035156,69.6500015258789,30.899999618530273,84.05999755859375,132.00999450683594,118.02999877929688,83.73999786376953,30.270000457763672,44.43000030517578,41.380001068115234,81.12000274658203,24.360000610351562,126.66999816894531,60.25161361694336,23.899999618530273,22.280000686645508,8.149999618530273,18.729999542236328,27.079999923706055,6.300000190734863,13.59000015258789,25.770000457763672,13.694999694824219,23.09000015258789,9.4399995803833,79.27098846435547,5.610000133514404,2.4200000762939453,7.699999809265137,9.109999656677246,13.350000381469727,2.799999952316284,1.2300000190734863,5.21999979019165,0.8799999952316284,2.7300000190734863,1.149999976158142,0.4300000071525574,1.6100000143051147,46.36896514892578,1.399999976158142,0.11999999731779099,10.800000190734863
